1581336000,219.31,224.58,219.28,224.58,149.4804448,65
1581379200,220.54,222.8,218.5,222.8,208.58814556,65
1581422400,222.8,238.36,222.8,236.4,272.69495455,209
1581465600,240.31,257.0,240.31,256.24,346.05285519,171
1581508800,254.94,276.57,253.05,265.97,298.87053771,229
1581552000,265.79,274.39,237.45,260.61,305.86873494,243
1581595200,260.92,276.71,257.01,267.89,493.67775911,351
1581638400,268.13,272.35,261.55,272.34,173.38918934,142
1581681600,270.23,286.29,270.17,286.29,396.91366625,258
1581724800,287.93,287.97,278.55,280.89,310.61074796,248
1581768000,280.86,288.0,252.55,263.77,753.62170279,548
1581811200,264.95,272.81,261.0,267.53,127.38753641,106
1581854400,266.96,267.2,237.45,259.42,514.74305383,356
1581897600,259.42,260.56,243.35,249.21,151.66270074,125
1581940800,249.25,267.79,244.37,267.55,262.5552923,200
1581984000,266.68,270.94,262.9,266.03,121.2373277,97
1582027200,266.58,286.32,260.0,281.57,668.80571119,290
1582070400,281.47,282.47,275.28,282.47,294.79892534,114
1582113600,282.75,286.05,252.75,259.19,454.22111855,319
1582156800,257.34,263.25,252.24,252.24,174.3644998,92
1582200000,254.87,260.86,246.4,258.34,333.39676963,335
1582243200,255.74,264.92,254.64,264.92,111.04776363,88
1582286400,262.96,270.45,260.4,262.95,280.93137518,102
1582329600,265.63,265.64,256.85,260.68,141.3167844,66
1582372800,263.43,263.43,260.23,263.36,277.78794741,51
1582416000,262.51,274.9,261.74,269.05,65.24374727,45
1582459200,271.04,275.68,269.55,275.68,83.82601093,55
1582502400,275.38,275.38,264.38,269.46,83.45091156,84
1582545600,271.69,272.16,257.44,265.84,469.14464175,191
1582588800,264.57,311.43,255.48,261.79,385.32483661,138
1582632000,264.28,264.28,245.0,247.1,376.60140329,212
1582675200,246.02,286.57,231.21,235.58,1220.72077735,337
1582718400,235.68,241.1,209.4,224.43,1861.16849968,945
1582761600,223.64,229.26,210.09,225.77,215.68938478,291
1582804800,229.1,238.3,222.75,224.81,835.93818049,413
1582848000,227.81,233.17,217.67,220.23,142.46608003,179
1582891200,220.67,231.33,214.73,227.0,358.96634221,270
1582934400,227.5,232.63,222.36,224.94,177.55194927,79
1582977600,224.33,225.6,217.51,217.51,552.69577213,166
1583020800,217.51,224.36,217.37,222.0,113.90500391,62
1583064000,227.63,227.63,213.0,219.24,405.3042947,175
1583107200,217.79,225.24,217.31,225.02,138.35947157,66
1583150400,223.06,233.61,223.06,230.78,830.11560894,463
1583193600,229.34,231.99,226.37,231.04,15.95462675,34
1583236800,230.79,230.79,220.5,224.26,145.98726234,116
1583280000,223.49,227.75,221.94,223.49,162.76291495,79
1583323200,222.74,225.41,218.5,223.77,259.47061008,79
1583366400,224.71,232.21,224.71,231.98,156.26978041,92
1583409600,231.99,233.76,227.02,227.02,295.3535825,113
1583452800,228.54,241.0,227.82,241.0,102.11590515,68
1583496000,239.35,245.0,234.93,245.0,64.94027073,50
1583539200,245.88,245.91,242.05,244.2,28.42904306,22
1583582400,245.82,250.78,236.26,237.25,526.30576051,132
1583625600,236.72,236.72,227.94,231.12,140.73464258,59
1583668800,229.77,229.77,195.96,198.82,678.17773868,321
1583712000,202.04,207.96,196.56,200.38,396.05262696,329
1583755200,203.96,204.55,190.52,198.42,304.02732412,234
1583798400,201.15,204.79,198.02,203.41,176.43873414,72
1583841600,203.9,205.0,195.98,201.23,312.29555051,150
1583884800,201.54,201.8,195.19,197.16,20.81921643,26
1583928000,196.79,197.0,182.34,195.05,650.18541923,179
1583971200,195.24,195.24,125.13,135.07,3647.89113845,1624
1584014400,135.21,162.29,102.0,107.97,4253.38148388,1979
1584057600,108.88,142.87,87.57,127.56,12900.45415106,4405
1584100800,127.56,139.0,111.45,132.0,2775.66861279,1215
1584144000,133.78,133.78,125.43,129.07,178.1868443,127
1584187200,127.64,128.87,120.0,120.0,2845.48779187,406
1584230400,120.17,126.93,107.0,125.88,6044.46140792,687
1584273600,129.18,133.43,119.69,124.05,730.10630751,276
1584316800,121.91,123.32,99.91,103.84,1669.11868082,453
1584360000,103.44,114.97,102.91,110.55,909.39290759,454
1584403200,111.43,120.24,110.32,116.54,1002.9621386,217
1584446400,116.3,119.14,112.49,116.79,250.59147288,92
1584489600,116.77,117.37,110.49,112.68,121.47492829,51
1584532800,111.33,118.06,110.89,118.06,453.33849299,290
1584576000,119.66,124.84,116.02,124.12,376.71467974,134
1584619200,124.26,142.5,123.49,137.41,1802.18156041,599
1584662400,137.38,151.73,133.53,145.52,944.20140883,339
1584705600,145.76,147.57,116.76,130.8,1983.35129806,552
1584748800,133.71,137.38,126.74,130.34,123.3269903,98
1584792000,130.82,137.44,128.46,132.0,608.21606559,166
1584835200,132.42,135.4,130.26,130.26,487.49051123,84
1584878400,129.68,129.68,121.19,122.1,1622.31883627,462
1584921600,122.37,125.75,120.27,122.53,102.31081652,72
1584964800,126.08,137.33,126.08,134.54,561.17453658,303
1585008000,136.72,143.16,132.62,138.57,1132.35842386,261
1585051200,138.89,140.0,134.03,140.0,940.0500622,189
1585094400,138.0,141.7,133.13,134.65,548.33011736,173
1585137600,134.6,137.34,133.76,135.92,354.54910409,128
1585180800,136.0,137.2,134.5,135.91,203.73281324,76
1585224000,133.99,138.95,133.77,138.47,351.48521018,92
1585267200,139.92,141.26,135.12,135.92,379.54996745,73
1585310400,135.65,137.4,130.14,131.31,458.95157466,117
1585353600,131.19,131.19,124.0,128.79,580.35808307,134
1585396800,128.0,132.69,126.0,131.2,223.67738782,92
1585440000,130.17,130.31,128.47,129.85,251.45961264,39
1585483200,128.31,129.15,122.7,125.43,475.4405313,96
1585526400,125.3,134.04,121.0,133.57,1286.39404874,211
1585569600,133.72,135.01,131.82,134.77,553.98263037,105
1585612800,131.89,133.38,130.78,132.01,155.89875355,59
1585656000,131.28,135.0,131.25,133.28,645.02107929,73
1585699200,132.52,132.68,131.37,132.02,190.10401541,68
1585742400,133.0,136.54,129.26,135.69,877.33763499,149
1585785600,137.53,138.0,135.61,137.84,142.50855522,62
1585828800,138.0,150.0,136.54,140.72,1276.21569191,285
1585872000,141.48,145.66,140.81,145.38,137.73047771,58
1585915200,144.07,144.38,138.43,141.17,430.86683937,97
1585958400,141.54,143.5,139.94,140.75,35.94756332,44
1586001600,141.39,145.75,140.84,144.18,243.01882711,72
1586044800,145.57,145.58,142.29,143.22,65.74094819,30
1586088000,143.13,144.0,141.0,143.45,119.09611724,41
1586131200,144.0,155.3,144.0,153.66,1042.68513995,191
1586174400,154.85,172.62,135.0,171.5,3167.10496352,531
1586217600,171.2,175.59,168.1,173.6,459.0527617,170
1586260800,174.07,174.07,162.9,164.11,1868.91136192,294
1586304000,163.81,173.98,163.81,167.75,568.59720495,405
1586347200,168.56,173.0,166.61,172.99,372.31019941,122
1586390400,173.3,173.35,167.02,167.02,96.58706389,48
1586433600,166.62,171.06,165.04,170.67,193.17520354,70
1586476800,168.2,168.22,156.51,158.16,1605.123377,331
1586520000,158.0,160.35,152.89,157.69,983.19615375,197
1586563200,158.34,160.95,157.32,158.99,482.11934848,159
1586606400,158.34,158.35,154.19,158.34,426.478707,115
1586649600,158.99,158.99,156.09,158.34,82.3770848,53
1586692800,158.39,164.91,158.39,158.99,730.96865515,213
1586736000,158.34,158.34,149.66,155.41,752.26472924,259
1586779200,152.45,158.34,152.23,156.41,467.14769237,171
1586822400,156.53,158.34,155.85,156.56,189.16609886,89
1586865600,156.41,161.61,156.41,157.69,287.98070122,100
1586908800,157.05,161.22,156.3,157.92,571.1484354,113
1586952000,157.13,157.9,152.22,152.86,863.10646199,184
1586995200,152.0,175.0,149.5,169.66,706.02446731,376
1587038400,170.45,174.0,168.14,172.02,371.13715128,256
1587081600,172.56,172.56,165.23,169.06,759.08412394,223
1587124800,169.75,173.98,169.06,171.15,290.87037248,157
1587168000,170.8,177.73,170.8,173.98,590.10105548,133
1587211200,174.42,188.8,174.4,186.81,659.02180039,262
1587254400,187.45,188.04,176.36,182.42,861.97406856,158
1587297600,182.5,182.66,176.49,180.14,622.6903893,137
1587340800,181.88,185.8,175.69,176.02,581.80310562,160
1587384000,175.36,179.86,167.6,171.7,414.27456358,176
1587427200,172.32,174.09,168.61,168.61,144.46339204,71
1587470400,170.52,183.54,169.5,170.5,740.39453058,180
1587513600,170.84,175.42,170.84,175.39,55.62453718,23
1587556800,175.05,183.5,174.93,182.25,908.41054281,190
1587600000,183.0,186.6,179.23,183.36,599.08547941,135
1587643200,184.2,193.85,183.2,183.93,735.22405119,237
1587686400,186.5,189.44,185.05,186.55,563.5226055,135
1587729600,186.99,189.14,182.82,187.5,439.71389434,155
1587772800,187.29,196.0,187.03,193.58,340.69878707,141
1587816000,193.46,197.61,189.36,194.0,452.64789438,232
1587859200,194.08,197.38,192.99,197.38,118.36920492,73
1587902400,196.43,199.48,194.16,196.79,528.15377482,135
1587945600,197.56,198.8,194.88,195.79,142.72263897,85
1587988800,195.34,196.8,190.0,195.97,162.04662068,96
1588032000,196.28,196.84,192.62,195.99,145.41511906,77
1588075200,196.96,197.32,194.32,195.96,325.02416073,91
1588118400,196.46,209.43,196.46,207.11,357.66791557,155
1588161600,207.77,218.64,171.0,215.31,4370.142613,793
1588204800,215.1,228.4,199.79,211.78,4534.51494628,531
1588248000,211.57,212.12,194.39,206.51,570.80764208,230
1588291200,206.25,216.82,206.25,215.26,479.87895758,131
1588334400,215.03,215.3,207.83,212.9,452.11764119,214
1588377600,212.35,213.42,210.85,212.73,124.12320008,66
1588420800,212.73,215.29,212.22,214.01,66.18621452,71
1588464000,217.14,217.37,212.93,214.35,21.93626985,38
1588507200,214.03,214.03,206.0,211.02,515.64171725,223
1588550400,210.7,210.7,193.31,200.05,1147.14964337,504
1588593600,202.58,208.77,202.1,207.1,740.12450746,217
1588636800,207.54,211.17,201.21,203.59,265.23450629,120
1588680000,202.42,206.0,202.21,204.29,66.63995416,64
1588723200,203.9,210.01,202.3,209.95,402.36275468,153
1588766400,210.58,210.6,196.62,198.84,486.77238282,174
1588809600,198.46,207.42,197.29,204.01,251.82521898,91
1588852800,206.38,214.03,204.89,211.83,617.86323731,209
1588896000,215.0,217.72,208.0,211.35,1873.55712215,248
1588939200,210.6,219.41,209.95,213.0,824.34047294,187
1588982400,210.37,213.67,209.0,209.83,148.47644469,97
1589025600,209.81,213.91,209.69,210.37,270.0499296,131
1589068800,209.0,209.0,176.4,190.01,1980.09329061,977
1589112000,189.69,190.84,181.59,186.93,487.39503068,217
1589155200,188.51,189.85,183.73,189.02,153.73665216,73
1589198400,189.31,191.76,154.0,186.18,1916.37819834,598
1589241600,188.04,190.46,186.91,190.03,80.6100736,33
1589284800,191.0,192.0,187.53,189.73,627.55237411,114
1589328000,189.83,191.65,189.15,190.94,327.31527505,89
1589371200,191.99,200.72,191.99,199.64,1251.69862937,186
1589414400,199.95,205.38,196.21,202.11,319.14142317,128
1589457600,201.3,204.96,197.05,203.12,287.17109033,119
1589500800,203.92,203.92,198.0,201.28,183.76223512,54
1589544000,200.23,200.57,191.43,194.4,658.76694326,157
1589587200,194.46,202.0,194.46,200.42,77.30323771,39
1589630400,200.97,203.3,198.06,200.5,196.95980023,78
1589673600,200.4,202.41,200.0,201.09,273.89098794,74
1589716800,202.98,209.56,202.98,207.5,331.70123431,116
1589760000,208.2,216.7,208.2,212.11,472.80820437,177
1589803200,211.43,214.81,209.52,214.37,276.88385364,85
1589846400,213.88,215.82,209.96,212.83,537.90869462,289
1589889600,213.08,214.21,210.78,214.08,493.10710434,241
1589932800,214.61,215.2,212.79,213.19,165.2299469,59
1589976000,213.69,214.25,206.09,210.0,360.91573105,120
1590019200,209.8,211.31,205.0,207.26,197.70410894,117
1590062400,207.32,207.32,190.0,199.57,567.7133826,238
1590105600,197.88,203.89,196.49,203.35,210.67321622,111
1590148800,203.91,208.89,202.71,207.08,143.69983158,84
1590192000,209.37,210.7,205.44,207.69,76.98861374,60
1590235200,206.13,208.35,204.65,207.58,590.18731604,115
1590278400,207.63,210.31,206.37,206.37,136.44954452,48
1590321600,206.65,207.73,201.11,201.11,223.62165456,146
1590364800,199.08,204.89,199.08,202.39,83.05064166,51
1590408000,203.26,205.3,202.55,204.12,99.31870705,75
1590451200,203.32,203.8,202.52,202.53,32.78200355,13
1590494400,202.47,202.58,198.27,201.03,294.39010618,135
1590537600,201.82,206.58,201.82,206.27,144.72849623,69
1590580800,206.94,208.15,205.37,208.01,109.32894733,71
1590624000,207.87,207.94,204.96,207.24,40.49888966,109
1590667200,207.96,220.35,207.77,218.78,693.90945921,279
1590710400,222.0,224.5,218.26,219.06,335.26315713,168
1590753600,218.58,222.17,218.27,221.35,179.63550828,289
1590796800,218.87,237.99,218.86,235.95,561.87726779,251
1590840000,236.97,247.23,233.51,243.71,984.93308221,349
1590883200,242.73,244.98,235.89,238.14,549.95662405,149
1590926400,239.5,239.7,230.28,231.72,269.28328884,107
1590969600,231.28,241.21,231.28,237.04,198.46989358,90
1591012800,239.99,251.18,237.49,247.9,683.32607648,377
1591056000,248.55,253.48,245.83,250.0,680.18787584,300
1591099200,252.3,252.3,226.32,237.75,1087.12197898,576
1591142400,237.89,240.86,233.82,239.44,300.92614878,318
1591185600,239.24,243.47,238.11,243.47,185.63494485,118
1591228800,244.76,246.39,233.57,241.93,461.25188608,233
1591272000,242.27,245.52,239.42,243.38,541.14230849,513
1591315200,243.43,247.25,241.48,242.73,293.46603444,148
1591358400,242.42,242.89,239.69,240.94,470.45525079,136
1591401600,239.42,242.92,238.2,242.81,922.14738681,270
1591444800,243.92,244.21,239.9,242.17,538.58120787,170
1591488000,242.37,243.32,239.26,239.26,115.87349087,49
1591531200,238.05,245.07,234.48,244.12,580.7279129,213
1591574400,244.24,244.5,242.57,244.13,310.84137278,153
1591617600,243.48,246.48,240.89,246.48,786.98521366,536
1591660800,247.85,249.92,239.56,243.0,554.48012128,424
1591704000,243.35,246.18,240.78,243.58,1513.27901464,576
1591747200,244.41,244.52,242.43,242.85,376.26997779,174
1591790400,243.5,249.97,242.55,247.02,701.60766295,511
1591833600,248.39,249.43,244.5,244.99,284.70997681,141
1591876800,244.99,245.07,225.72,230.59,1216.97137917,689
1591920000,230.0,237.34,229.44,236.18,205.39445787,97
1591963200,236.6,239.35,234.44,237.47,172.05334399,127
1592006400,235.87,236.81,235.0,235.63,106.73420897,102
1592049600,235.7,238.21,235.7,238.21,158.05442571,200
1592092800,237.67,237.93,234.12,236.37,37.53855492,49
1592136000,235.02,235.35,230.44,232.57,252.78176398,121
1592179200,231.73,231.79,218.82,223.85,690.46630231,327
1592222400,223.85,233.39,220.73,231.3,342.18650932,256
1592265600,231.17,235.47,229.46,234.71,574.24067997,174
1592308800,234.43,235.9,232.65,235.71,406.89028054,183
1592352000,234.57,235.08,232.23,233.94,406.15574693,308
1592395200,234.07,236.59,228.48,233.81,852.65036289,516
1592438400,233.89,234.12,232.48,233.35,344.26675814,297
1592481600,233.13,233.13,228.64,231.61,778.40378058,901
1592524800,231.39,232.73,226.75,230.11,893.42289361,594
1592568000,231.04,231.79,228.15,230.3,233.11535208,200
1592611200,228.88,230.48,224.97,228.82,166.31300208,122
1592654400,228.99,229.19,226.78,229.1,45.96689269,46
1592697600,229.11,230.98,229.1,229.74,261.22857595,78
1592740800,229.88,230.84,227.53,227.88,289.27960579,64
1592784000,228.1,235.72,228.1,235.36,168.04673747,94
1592827200,236.6,245.88,236.55,241.04,698.16702171,227
1592870400,243.21,244.57,241.59,243.93,509.87662418,125
1592913600,243.43,244.93,242.16,242.99,378.74907716,141
1592956800,243.09,249.12,235.38,238.55,513.53156318,237
1593000000,237.8,240.59,231.21,234.84,815.86894335,239
1593043200,233.65,235.01,228.0,235.01,184.71733947,105
1593086400,233.0,234.66,231.63,232.95,169.52629727,100
1593129600,232.52,232.52,228.71,231.2,153.18530159,80
1593172800,231.31,231.93,227.89,229.95,562.56342046,140
1593216000,229.0,230.52,228.61,229.58,34.43588848,45
1593259200,229.6,229.87,214.0,221.02,1085.63212641,426
1593302400,220.17,224.13,217.25,223.11,777.14898824,203
1593345600,222.96,227.92,222.12,224.66,162.53041038,130
1593388800,224.62,226.03,221.49,223.74,304.41894749,338
1593432000,223.79,229.66,221.73,227.75,464.88109954,306
1593475200,227.67,227.98,225.97,227.36,113.02390042,215
1593518400,226.94,226.94,223.57,225.25,322.086569,191
1593561600,225.0,228.56,224.85,227.21,101.48633021,74
1593604800,227.71,232.9,227.16,230.99,341.96628483,228
1593648000,231.51,231.51,227.27,228.02,270.58190421,176
1593691200,228.7,230.87,222.46,226.9,270.58028759,205
1593734400,226.33,228.0,225.84,226.5,45.65879291,96
1593777600,227.37,227.81,224.63,225.2,154.39173935,111
1593820800,225.18,226.71,225.14,225.87,123.38840614,123
1593864000,226.08,229.89,225.27,228.77,222.86395969,105
1593907200,229.61,229.61,224.2,225.38,168.44197938,86
1593950400,225.02,228.0,223.54,228.0,218.08952774,108
1593993600,227.45,235.76,227.45,235.76,542.97656775,177
1594036800,236.06,241.68,234.7,241.5,1320.19871595,377
1594080000,242.03,243.44,234.81,237.38,174.94382392,150
1594123200,237.27,239.92,236.84,238.56,328.85133586,155
1594166400,238.1,244.3,237.55,244.13,510.14248161,286
1594209600,244.3,248.76,241.75,246.78,990.78507634,464
1594252800,246.18,247.12,243.3,246.11,349.45033265,159
1594296000,246.7,247.82,235.56,241.33,888.90772619,556
1594339200,242.13,242.13,236.18,238.28,257.49745874,138
1594382400,238.67,241.16,238.51,240.96,245.92462753,214
1594425600,241.13,241.54,238.05,238.57,41.40338351,54
1594468800,239.2,240.32,238.01,239.95,114.58826516,101
1594512000,239.47,241.0,239.47,239.48,181.35766246,68
1594555200,241.69,243.75,237.0,242.45,304.88255311,213
1594598400,243.19,245.43,241.67,245.0,380.72144177,179
1594641600,245.17,245.31,237.76,239.4,240.03702515,159
1594684800,239.62,240.37,237.2,240.18,139.01917752,67
1594728000,240.92,241.9,238.69,240.96,20.26186781,34
1594771200,240.05,240.52,238.86,239.07,225.72772509,125
1594814400,239.26,240.01,237.06,238.75,401.96097727,205
1594857600,238.74,239.23,230.44,231.91,490.7365171,371
1594900800,232.57,234.57,232.0,234.08,167.16829963,190
1594944000,233.74,233.94,231.97,233.05,163.32721459,222
1594987200,234.1,234.1,232.64,233.13,116.75790009,135
1595030400,232.56,235.23,232.46,235.08,305.58257145,91
1595073600,235.08,236.67,234.32,235.78,46.17629586,59
1595116800,235.69,235.69,233.62,233.62,103.05271886,55
1595160000,233.64,239.49,233.64,239.01,253.88786641,161
1595203200,239.03,239.03,237.57,237.64,156.1191124,85
1595246400,237.92,238.91,234.45,236.3,111.85440776,130
1595289600,237.11,243.17,236.68,242.84,107.35374646,141
1595332800,242.99,246.4,242.99,245.55,389.49396837,422
1595376000,245.76,245.85,241.83,244.0,240.53076363,150
1595419200,243.77,268.65,242.66,263.59,822.91264937,520
1595462400,264.07,265.70999,260.25,263.82,756.55071067,526
1595505600,265.0,285.11,262.39999,274.58999,2025.64273033,913
1595548800,275.54,276.29,267.16,275.26,859.41724111,457
1595592000,274.94,286.92,272.73,278.22,783.17278096,519
1595635200,279.86,285.39999,279.86,282.89999,417.16891241,131
1595678400,285.08,308.68,282.35,304.52,1087.75430971,647
1595721600,305.04,318.95,299.74,309.12,1369.31067388,489
1595764800,308.76,313.38,300.29,309.95999,463.78908987,287
1595808000,311.18,329.19,311.18,325.39,978.03709299,499
1595851200,325.27,332.62,310.1,323.69,1432.38918664,870
1595894400,322.09,326.26,304.04,316.74,1028.0669755,547
1595937600,316.74,322.72,311.07,316.69,1326.47056111,428
1595980800,317.3,324.74,314.26,323.06,123.94024823,123
1596024000,323.42,325.12,316.0,317.01,428.90596334,627
1596067200,316.04,319.68,314.33,318.08,365.31876558,170
1596110400,318.69,341.77,316.35,335.76,1365.8564247,616
1596153600,335.13,346.0,328.81,345.4,389.45343851,289
1596196800,343.58,348.85,339.41,343.32,1274.06195411,488
1596240000,346.51,359.96,344.05,355.64,853.70058716,549
1596283200,356.0,392.0,352.91,387.62,1255.72219821,833
1596326400,387.12,414.94,308.64999,360.66,3473.97039371,2317
1596369600,360.58,387.1,358.65,370.03,854.25606452,665
1596412800,372.76,391.33,367.18,391.28,314.87340411,450
1596456000,391.28,399.59,380.49,386.55,1612.2174517,1233
1596499200,386.45,402.7,383.72,384.89,953.86085475,574
1596542400,385.23,392.93,380.32,388.71,1549.93113446,679
1596585600,389.75,397.0,384.19,396.73,341.2891677,275
1596628800,397.7,406.22,391.43,400.07,1135.58072137,921
1596672000,400.91,403.5,392.32,395.05,565.87237746,568
1596715200,394.52,400.0,391.19,391.19,871.10573827,708
1596758400,395.87,397.67,392.5,393.71,285.53605994,329
1596801600,393.48,394.87,362.78,379.02,1665.91964181,1085
1596844800,379.03,391.66,375.97,391.66,644.80371594,535
1596888000,391.96,396.35,387.08,396.35,399.84200145,256
1596931200,397.24,399.95,384.59,388.95,581.85239134,362
1596974400,390.51,393.82,385.0,388.3,773.48348108,371
1597017600,392.88,398.67,381.18,391.38,581.16163946,558
1597060800,391.24,398.18,390.77,395.11,404.95139078,336
1597104000,395.64,397.36,387.98,390.48,223.14116352,188
1597147200,390.21,390.21,367.36,379.0,2289.77601816,1022
1597190400,379.25,384.86,366.72,381.47,620.64715839,431
1597233600,381.47,388.89,379.86,387.47,512.12902608,506
1597276800,386.54,397.55,376.33,393.77,1091.21231729,602
1597320000,395.19,432.03,385.14,426.64,2072.66947871,1248
1597363200,424.92,430.04,418.45,428.01,1219.96292874,611
1597406400,426.8,444.16,421.28,436.22,1081.59045956,634
1597449600,438.39,442.29,427.17,434.97,501.36697692,270
